snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,lastTradeDate,r,q,roe,moneyness,change,percentChange,contractSize,currency,tot_return,moneyness_bucket,low_premium_flag,far_tenor_flag
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,350.0,0.9999999999999991,63.0,60.3,63.35,3.0,8.0,0.70312796875,True,TSLA260223C00350000,2026-02-20 15:50:20+00:00,0.045,0.0,180.43167843195812,0.8498858573533341,1.2400017,2.0077748,REGULAR,USD,180.28156428931146,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,360.0,0.9999999979590173,56.23,50.35,53.45,2.0,3.0,0.78711150390625,True,TSLA260223C00360000,2026-02-18 17:08:12+00:00,0.045,0.0,161.04243298776197,0.8741683104205723,0.0,0.0,REGULAR,USD,160.91660129818254,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,365.0,0.9999999891064344,44.99,45.45,48.4,1.0,2.0,0.7421900781249999,True,TSLA260223C00365000,2026-02-19 18:45:54+00:00,0.045,0.0,128.85113035958406,0.8863095369541913,0.0,0.0,REGULAR,USD,128.73743989653826,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,370.0,0.9999999827849759,39.95,41.25,42.6,3.0,24.0,0.6679720703125002,True,TSLA260223C00370000,2026-02-20 16:20:12+00:00,0.045,0.0,114.41659608502744,0.8984507634878104,-0.70000076,-1.722019,REGULAR,USD,114.31504684851525,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,375.0,0.9999986813239373,36.58,35.95,38.2,2.0,61.0,0.6865265722656251,True,TSLA260223C00375000,2026-02-20 20:51:26+00:00,0.045,0.0,104.76493328636552,0.9105919900214294,5.630001,18.190632,REGULAR,USD,104.67552527638695,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,377.5,0.9999995736106138,34.1,33.9,35.1,6.0,8.0,0.6084023535156251,True,TSLA260223C00377500,2026-02-20 20:51:26+00:00,0.045,0.0,97.66222594491703,0.916662603288239,2.0199966,6.296747,REGULAR,USD,97.57888854820527,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,380.0,0.9997874228880789,30.15,30.75,32.7,66.0,77.0,0.7866232275390624,True,TSLA260223C00380000,2026-02-20 20:00:38+00:00,0.045,0.0,86.34944610672281,0.9227332165550485,-0.8999996,-2.8985496,REGULAR,USD,86.27217932327785,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,382.5,0.9999913401656366,27.85,28.7,30.6,1.0,9.0,0.5918009570312501,True,TSLA260223C00382500,2026-02-18 19:37:40+00:00,0.045,0.0,79.76225784650849,0.928803829821858,-2.1999989,-7.3211274,REGULAR,USD,79.69106167633035,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,385.0,0.9999908684232341,26.52,26.3,27.95,34.0,36.0,0.5410202148437502,True,TSLA260223C00385000,2026-02-20 20:11:02+00:00,0.045,0.0,75.95314463516713,0.9348744430886675,-4.039999,-13.2198925,REGULAR,USD,75.88801907825581,ITM,False,False
2026-02-22T16:34:21Z,TSLA,411.82000732421875,call,2026-02-23,0.0008478525259703197,387.5,0.9999702824117368,25.42,24.0,25.4,30.0,49.0,0.5219774365234374,True,TSLA260223C00387500,2026-02-20 18:53:30+00:00,0.045,0.0,72.80275024984724,0.9409450563554771,2.0200005,8.632481,REGULAR,USD,72.74369530620271,ITM,False,False
